tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
1247925047269998595,2020-04-08 16:31:31,Sanders,Democrat,Hanan 🇵🇰,Chicago,Bernie Sanders ended his presidential campaign?!!,-1.4526136379212173,"['ended', 'presidential', 'campaign']",0,41.8373,-87.6862
1247924709720760323,2020-04-08 16:30:10,Sanders,Democrat,Collin Dean Harris,Chicago,Bernie Sanders dropped out of the race and so we are about to get handed whatever at this point in terms of preside… https://t.co/egF723Xb08,-2.0446974879230866,"['dropped', 'race', 'handed', 'point', 'terms', 'preside']",6,41.8373,-87.6862
1247923724919156736,2020-04-08 16:26:15,Sanders,Democrat,Suburban Girl In Englewood 🇺🇸🏳️‍🌈ADOS Chicagon,Chicago,When Joe Biden got that Bernie Sanders memo https://t.co/B1mndTbZb0 https://t.co/tVlfmjdZrS,-1.3395373165423317,['memo'],1,41.8373,-87.6862
1247922875056652290,2020-04-08 16:22:53,Sanders,Democrat,Paul,Chicago,Lmao Bernie Sanders gets paid off yet again,-0.48866488541817854,"['lmao', 'paid']",0,41.8373,-87.6862
1247922334377312258,2020-04-08 16:20:44,Sanders,Democrat,𝕵𝖆𝖑𝖊𝖊𝖑🥀,Chicago,bernie sanders is so weak,-10.679980177400981,['weak'],0,41.8373,-87.6862
1247921621261791233,2020-04-08 16:17:54,Sanders,Democrat,Steve A. Melton Trump 2020 2024 2028 and more,Normal,Wow Bernie Sanders is out was he ever really in what stage of mental illness do you have to be at to vote for Joe Biden,-1.040065692198447,"['wow', 'stage', 'mental', 'illness', 'vote']",0,40.522,-88.9877
1247921078007205894,2020-04-08 16:15:44,Sanders,Democrat,Helen Levinson #StayHome,Skokie,@Stewart2Rick @GregRuthen @WashTimes We’ll default regardless. It’s Bernie Sanders ideal scenario happening where t… https://t.co/kpj21H7jng,-0.09530824143607078,"['default', 'ideal', 'scenario', 'happening']",1,42.036,-87.74
1247920897396281345,2020-04-08 16:15:01,Sanders,Democrat,Laurel 🌿🌻,Chicago,Guess I'm writing in Bernie Sanders on my election ballot for the 3rd fucking time,-3.162299675423769,"['guess', 'writing', 'election', 'ballot', '3rd', 'fucking', 'time']",5,41.8373,-87.6862
1247920631192133637,2020-04-08 16:13:58,Sanders,Democrat,ryan k.,Chicago,"sappy post. I love you, Bernie Sanders. I promise to work towards change for all people in this country and this wo… https://t.co/trCeKtvqQU",1.95304169692715,"['sappy', 'post', 'love', 'promise', 'work', 'change', 'people', 'country']",4,41.8373,-87.6862
1247920007180365825,2020-04-08 16:11:29,Sanders,Democrat,ARLENE STERN,Evanston,"I APPLAUD SENATOR SANDERS FOR SUSPENDING HIS CAMPAIGN FOR THE PRESIDENCY!
AND I  URGE ALL OF THE ""BERNIE BROTHERS ""… https://t.co/J3tZ0NWpS5",0.7653764515311633,"['applaud', 'senator', 'suspending', 'campaign', 'presidency', 'urge', 'brothers']",2,42.0463,-87.6942
1247919804335431680,2020-04-08 16:10:41,Sanders,Democrat,Jokerfied Essential Worker 🚑,Chicago,Friendship ended with Bernie Sanders now @GloriaLaRiva is my best friend,2.4681282687497625,"['friendship', 'ended', 'friend']",1,41.8373,-87.6862
1247917890357145605,2020-04-08 16:03:04,Sanders,Democrat,K.R.C,Naperville,"Great day for America, the Communist elite Bernie Sanders has suspended his campaign. #AmericicewillneverbesSocialistCountry  #toobad",0.8074340439553553,"['great', 'day', 'america', 'communist', 'elite', 'suspended', 'campaign', 'americicewillneverbessocialistcountry', 'toobad']",0,41.7483,-88.1657
1247917659372445696,2020-04-08 16:02:09,Sanders,Democrat,Planet Caravan,Chicago,"@winsdy @clapton_god @HillBeverlyhill All polls say Bernie would have beat Trump.

Sanders just suspended his campa… https://t.co/WBajyLHUbf",-1.2687077820859636,"['god', 'polls', 'beat', 'suspended', 'campa']",0,41.8373,-87.6862
1247917006172704769,2020-04-08 15:59:34,Sanders,Democrat,LEO,Chicago,BERNIE SANDERS WOULD HAVE BEEN THE BEST LEADER FOR THIS COUNTRY. ESPECIALLY AT A TIME LIKE THIS. ME AND MY HOMEGIRLS ARE UPSET.,-0.5222746513288044,"['leader', 'country', 'time', 'homegirls', 'upset']",11,41.8373,-87.6862
1247914694201028613,2020-04-08 15:50:22,Sanders,Democrat,Planet Caravan,Chicago,"Bernie Sanders just suspended his campaign. 

Watch now as the GOP focus on Joe Biden's multitude of flaws, gaffs a… https://t.co/oXR42NL35q",-1.8692900719719763,"['suspended', 'campaign', 'watch', 'gop', 'focus', 'multitude', 'flaws', 'gaffs']",7,41.8373,-87.6862
1247914680410144768,2020-04-08 15:50:19,Sanders,Democrat,The Long Lost 97th Quite Bitter Being,Chicago,"Me: ""2020 couldn't possibly get any worse""
Bernie Sanders: ""I've chosen to suspend my presidential campaign""",-1.2590731214216409,"['2020', 'worse', 'chosen', 'suspend', 'presidential', 'campaign']",11,41.8373,-87.6862
1247912208278999041,2020-04-08 15:40:30,Sanders,Democrat,Richard Streetman ⚖🏳️‍🌈🐻,Chicago,Sen. Bernie Sanders is dropping out. Thank you for moving many voters in the country and the #Democratic party back… https://t.co/6jm6CZAsJK,-0.5846457441290379,"['sen', 'dropping', 'moving', 'voters', 'country', 'democratic', 'party']",0,41.8373,-87.6862
1247912130290073607,2020-04-08 15:40:11,Sanders,Democrat,leonardpierce,Chicago,Bernie Sanders was the only presidential candidate in my lifetime to make a strong showing while fighting unapologe… https://t.co/S4LFeWHbUL,1.9485261519848693,"['presidential', 'candidate', 'lifetime', 'strong', 'showing', 'fighting', 'unapologe']",360,41.8373,-87.6862
1247912005241057280,2020-04-08 15:39:41,Sanders,Democrat,Blue away,Edwardsville,"@BernieSanders Thank you, Bernie Sanders, for running a good campaign.
We need to continue to hear your voice and a… https://t.co/Bb6K2JI7Yv",2.254743722318351,"['running', 'good', 'campaign', 'continue', 'hear', 'voice']",1,38.7922,-89.9881
1247911968410869760,2020-04-08 15:39:33,Sanders,Democrat,príncipe robbi,Chicago,bernie sanders dropped out... i’m feeling... sad ://// https://t.co/c9cXEC2mqJ,-4.802676050555062,"['dropped', 'feeling', 'sad']",126,41.8373,-87.6862
1247911899452321792,2020-04-08 15:39:16,Sanders,Democrat,jas⁷🦋,Decatur,feel like pure shit just want bernie sanders back,-0.6352950044408132,"['feel', 'pure', 'shit']",40,39.8556,-88.9337
1247911721274150916,2020-04-08 15:38:34,Sanders,Democrat,🇺🇸duve🏳️‍🌈,Chicago,"Don't drag your heels, Bernie.
https://t.co/kd67rf0emK",-4.724597936311653,"['drag', 'heels']",0,41.8373,-87.6862
1247911680459378688,2020-04-08 15:38:24,Sanders,Democrat,Brittany Jacob KFVS,Carbondale,"BREAKING: Senator Bernie Sanders ends presidential campaign 
https://t.co/AeQi0HNWfL",-2.4212099058130248,"['breaking', 'senator', 'ends', 'presidential', 'campaign']",0,37.722,-89.2238
1247910757620203520,2020-04-08 15:34:44,Sanders,Democrat,𝖑𝖑𝖚𝖛𝖎𝖙𝖟𝖆,Chicago,"Bernie dropped out of the race. I will forever be grateful for the hope he brought to many of us. Unfortunately, th… https://t.co/sjEt3MN04I",3.0513766186988422,"['dropped', 'race', 'forever', 'grateful', 'hope', 'brought']",3,41.8373,-87.6862
