tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
1254519009959120896,2020-04-26 21:13:34,Sanders,Democrat,🧙🏼‍♀️,Chicago,Remember when Bernie sanders’ cluttered chair was news,-0.5328207621702824,"['remember', 'cluttered', 'chair', 'news']",5,41.8373,-87.6862
1254505672856743936,2020-04-26 20:20:34,Sanders,Democrat,Put Yall Mask On And Pop Out,Chicago,larry david impressions of bernie sanders on saturday night live are great cuz they both look and talk alike,0.9999999786195788,"['larry', 'david', 'impressions', 'saturday', 'night', 'live', 'great', 'cuz', 'talk', 'alike']",4,41.8373,-87.6862
1254302279311687685,2020-04-26 06:52:21,Sanders,Democrat,Sandy Moreno,Chicago,Bernie Sanders: The Struggle Must Continue https://t.co/WT22gCSphY via @TeenVogue,-0.5876611630170517,"['struggle', 'continue']",1,41.8373,-87.6862
1253855230476931073,2020-04-25 01:15:57,Sanders,Democrat,Dan Leonard,Champaign,"“hey kid it’s bernie sanders, nice to meetcha, even if it’s ova da fone. I heard‘ja harass women.”

me: “yes sir I… https://t.co/0Ng2ckTLrA",0.9999999486649567,"['hey', 'kid', 'nice', 'meetcha', 'ova', 'fone', 'heard', 'ja', 'harass', 'women', 'sir']",1,40.1144,-88.2735
1253438692812881921,2020-04-23 21:40:46,Sanders,Democrat,Liz “WhipViper” Dulzo,Lombard,@SenSanders @JeffBezos 💯 Let’s hear it for Bernie “The Burn” Sanders!!!,-0.9910183361751937,"['hear', 'burn']",1,41.8741,-88.0157
1252504052803555328,2020-04-21 07:46:51,Sanders,Democrat,changocubano,Chicago,@TheStormPatriot @rlwolff9 @mitchellreports Bernie Sanders praise Russia even when they were enemies of the USA 🇺🇸… https://t.co/p8kczuM1qU,0.9999999442048102,"['praise', 'russia', 'enemies', 'usa']",2,41.8373,-87.6862
1254463209857310721,2020-04-26 17:31:50,Biden,Democrat,changocubano,Chicago,@kc__kev @AdamInHTownTX @quidittyproquo @absinthol This thread is about Joe Biden sexual misconduct not Trump! Stop… https://t.co/S7bkkHIMr7,-0.9999999997363201,"['kev', 'thread', 'sexual', 'misconduct']",0,41.8373,-87.6862
1254459223460777984,2020-04-26 17:16:00,Biden,Democrat,changocubano,Chicago,@kc__kev @AdamInHTownTX @quidittyproquo @absinthol It seems to me that you want to divert the attention from Joe Bi… https://t.co/ymZHM2dCVk,-0.6446606550866532,"['kev', 'divert', 'attention']",0,41.8373,-87.6862
1254449944657891330,2020-04-26 16:39:08,Biden,Democrat,🥀 Doing It In Moderation 🥀,Chicago,They are throwing everything including the kitchen sink at Joe Biden to turn this into a battle of lesser evils. Bu… https://t.co/ilzMgdI3Ou,-0.9999999920550119,"['throwing', 'including', 'kitchen', 'sink', 'turn', 'battle', 'lesser', 'evils']",1,41.8373,-87.6862
1254448276776124424,2020-04-26 16:32:30,Biden,Democrat,Lala11_7,Bolingbrook,"I’m attending Joe Biden for President’s event, “Virtual Town Hall with Kamala Harris and African-American Leaders”… https://t.co/udjw6xvGAJ",0.999101541976962,"['attending', 'president', 'event', 'virtual', 'town', 'hall', 'kamala', 'harris', 'african', 'american', 'leaders']",22,41.6903,-88.1019
1254444139246166016,2020-04-26 16:16:03,Biden,Democrat,Stephanie Padilla,Champaign,"@FrankFooter2020 @thehill We don’t know what Joe Biden did or didn’t do, we know exactly what Trump SAID he was doi… https://t.co/PKaIIsDoUE",-0.9994870641280198,['doi'],0,40.1144,-88.2735
1254363643120148480,2020-04-26 10:56:12,Biden,Democrat,changocubano,Chicago,@salokinsekwah1 @Punished_Volcel @StBridgetAthena @absinthol No! It is clear that was removed to aid Joe Biden campaign!,0.9762014166992585,"['volcel', 'clear', 'removed', 'aid', 'campaign']",0,41.8373,-87.6862
1254297773605879808,2020-04-26 06:34:27,Biden,Democrat,Stephanie Padilla,Champaign,@PalmerReport @Ralph42x Omg I love Biden but not for pres. how can we not get a credible candidate 😩 we need someon… https://t.co/kI9iIOlyCr,0.9994937724600497,"['omg', 'love', 'pres', 'credible', 'candidate', 'someon']",0,40.1144,-88.2735
1254141982479433728,2020-04-25 20:15:24,Biden,Democrat,🦺🌹 ASHLEY 🌹🦺BIDEN=TRUMP,Chicago,"@IamTheSquad616 @TeamJoe @JoeBiden Correction, they found 6 young people that are in desperate need of money bc of… https://t.co/M2x05xxNfE",-0.9660973079629445,"['correction', '6', 'young', 'people', 'desperate', 'money']",1,41.8373,-87.6862
1254112521746866192,2020-04-25 18:18:20,Biden,Democrat,Dotun,Normal,Are we really doing this?! Really?! We already tried this with Trump! Look how that worked out. Joe Biden is not dr… https://t.co/fNlrjwBhpX,0.994502755950595,['worked'],0,40.522,-88.9877
