tweet_id,date,candidate,party,user_name,user_location,text,sentiment,tokens,likes,latitude,longitude
1255455419696328704,2020-04-29 11:14:31,Trump,Republican,"Carl Davenport, Jr",Chicago,Harvard psychiatrist alleges Trump may have psychiatric disorders https://t.co/g6QGXnxCSe via @msnbc,-0.9999988980663624,"['harvard', 'psychiatrist', 'alleges', 'psychiatric', 'disorders']",0,41.8373,-87.6862
1255391938066472967,2020-04-29 07:02:16,Trump,Republican,David Milligan,Chicago,The dead in Vietnam and the dead from the Covid virus have one thing in common:  Donald Trump didn't fight for any… https://t.co/bVfDL92tal,-0.9999999999186059,"['dead', 'vietnam', 'dead', 'covid', 'virus', 'thing', 'common', 'fight']",1,41.8373,-87.6862
1255385690923323393,2020-04-29 06:37:27,Trump,Republican,David Milligan,Chicago,The dead in Vietnam and the dead from the Covid virus have one thing in common:  Donald Trump didn't fight for any… https://t.co/EN7yON4MRS,-0.9999999999186059,"['dead', 'vietnam', 'dead', 'covid', 'virus', 'thing', 'common', 'fight']",4,41.8373,-87.6862
1255278154110963714,2020-04-28 23:30:08,Trump,Republican,Faye Knuze,Northbrook,"@bennyjohnson Absolutely nothing— we believe ALL of them. 

@realDonaldTrump 

https://t.co/ruiI6GMSsY",0.9532403777949474,['absolutely'],0,42.1292,-87.8353
1255266223765565445,2020-04-28 22:42:44,Trump,Republican,Patricia Yamane,Chicago,Roger Waters: Donald Trump is an a**hole https://t.co/R6dUvdJaPN via @YouTube. @Mauritz62,-0.9982328346625866,"['roger', 'waters', 'hole']",5,41.8373,-87.6862
1255187639768137734,2020-04-28 17:30:28,Trump,Republican,Janet,Chicago,@DavidBrodyCBN @realDonaldTrump @POTUS @WhiteHouse Millions of people do not trust the president of the United Stat… https://t.co/fiBCctAibF,0.9994486148028561,"['millions', 'people', 'trust', 'president', 'united', 'stat']",0,41.8373,-87.6862
1255186450871615500,2020-04-28 17:25:44,Trump,Republican,Faye Knuze,Northbrook,"@bennyjohnson Should Hillary be endorsing @realDonaldTrump??

https://t.co/ruiI6GMSsY",0.613975408773235,"['hillary', 'endorsing']",0,42.1292,-87.8353
1255163910954586112,2020-04-28 15:56:10,Trump,Republican,Barry Waller,Alton,"@davidfolkenflik @gtconway3d But don't blame it on Donald Trump. He's not responsible for anything 

Just ask him",-0.9954953270560931,"['blame', 'responsible']",1,38.9033,-90.1523
1255143423448760320,2020-04-28 14:34:46,Trump,Republican,Barry Waller,Alton,@stuartpstevens @gtconway3d I wouldn't trust Donald Trump to borrow a hair brush,0.9992060950854369,"['trust', 'borrow', 'hair', 'brush']",0,38.9033,-90.1523
1255127831199256578,2020-04-28 13:32:48,Trump,Republican,Planet Caravan,Chicago,"How does someone with a mind like Donald Trump reconcile claims like '""I take no responsibility'"" with '""I have tot… https://t.co/kXRXdbivqH",0.9413946597842746,"['mind', 'reconcile', 'claims', 'responsibility', 'tot']",9,41.8373,-87.6862
1254998889939296256,2020-04-28 05:00:26,Trump,Republican,Belle Lopez,Chicago,"Please explain, @Forbes! I don't understand conclusion.  Why would the US$ fall from Grace if Trump wins the 2nd te… https://t.co/VbiSZUeGAM",0.9999980407797684,"['explain', 'understand', 'conclusion', 'fall', 'grace', 'wins', '2nd']",0,41.8373,-87.6862
1254974400518070272,2020-04-28 03:23:08,Trump,Republican,Janet,Chicago,"@GOP Donald Trump didn't ask quickly when it came to the Coronavirus
DT knew in January that the Coronavirus was de… https://t.co/GKMvGMc9iN",-0.9999998972721974,"['coronavirus', 'knew', 'january', 'coronavirus']",0,41.8373,-87.6862
